tree_idx,node_idx,feature_idx,split_value,left_child,right_child,is_leaf,label
38,10,-1,-1.0,-1,-1,1,1
38,11,-1,-1.0,-1,-1,1,1
38,12,3,28.680662155151367,13,14,0,-1
38,13,-1,-1.0,-1,-1,1,0
38,14,-1,-1.0,-1,-1,1,1
38,15,-1,-1.0,-1,-1,1,1
38,16,1,9.685994863510132,17,18,0,-1
38,17,-1,-1.0,-1,-1,1,1
38,18,-1,-1.0,-1,-1,1,0
39,0,4,7.985839128494263,1,14,0,-1
39,1,3,25.000402450561523,2,7,0,-1
39,2,2,18.79386043548584,3,6,0,-1
39,3,0,12.134218215942383,4,5,0,-1
39,4,-1,-1.0,-1,-1,1,0
39,5,-1,-1.0,-1,-1,1,1
39,6,-1,-1.0,-1,-1,1,1
39,7,2,3.196158707141876,8,13,0,-1
39,8,0,33.47373962402344,9,12,0,-1
39,9,0,33.099605560302734,10,11,0,-1
39,10,-1,-1.0,-1,-1,1,1
39,11,-1,-1.0,-1,-1,1,0
39,12,-1,-1.0,-1,-1,1,1
39,13,-1,-1.0,-1,-1,1,0
39,14,3,19.203547477722168,15,16,0,-1
39,15,-1,-1.0,-1,-1,1,0
39,16,4,8.53827714920044,17,22,0,-1
39,17,1,1.160964012145996,18,21,0,-1
39,18,0,33.22077178955078,19,20,0,-1
39,19,-1,-1.0,-1,-1,1,0
39,20,-1,-1.0,-1,-1,1,1
39,21,-1,-1.0,-1,-1,1,1
39,22,-1,-1.0,-1,-1,1,1
40,0,4,7.95078706741333,1,8,0,-1
40,1,4,5.942466974258423,2,3,0,-1
40,2,-1,-1.0,-1,-1,1,0
40,3,1,19.20165252685547,4,5,0,-1
40,4,-1,-1.0,-1,-1,1,1
40,5,4,7.218616008758545,6,7,0,-1
40,6,-1,-1.0,-1,-1,1,1
40,7,-1,-1.0,-1,-1,1,0
40,8,0,21.2041654586792,9,10,0,-1
40,9,-1,-1.0,-1,-1,1,0
40,10,-1,-1.0,-1,-1,1,1
41,0,4,7.965599536895752,1,16,0,-1
41,1,3,15.314188957214355,2,5,0,-1
41,2,4,5.998413324356079,3,4,0,-1
41,3,-1,-1.0,-1,-1,1,0
41,4,-1,-1.0,-1,-1,1,1
41,5,4,5.942466974258423,6,7,0,-1
41,6,-1,-1.0,-1,-1,1,0
41,7,0,15.701588153839111,8,9,0,-1
41,8,-1,-1.0,-1,-1,1,0
41,9,1,0.5,10,15,0,-1
41,10,4,7.330805540084839,11,12,0,-1
41,11,-1,-1.0,-1,-1,1,1
41,12,3,28.85867691040039,13,14,0,-1
41,13,-1,-1.0,-1,-1,1,0
41,14,-1,-1.0,-1,-1,1,1
41,15,-1,-1.0,-1,-1,1,1
41,16,1,9.13312578201294,17,22,0,-1
41,17,3,29.425272941589355,18,21,0,-1
41,18,3,28.591702461242676,19,20,0,-1
41,19,-1,-1.0,-1,-1,1,1
41,20,-1,-1.0,-1,-1,1,0
41,21,-1,-1.0,-1,-1,1,1
41,22,-1,-1.0,-1,-1,1,0
42,0,2,4.511183977127075,1,10,0,-1
42,1,0,33.262399673461914,2,9,0,-1
42,2,3,27.968857765197754,3,8,0,-1
42,3,2,0.7924812436103821,4,7,0,-1
42,4,0,32.03555870056152,5,6,0,-1
42,5,-1,-1.0,-1,-1,1,1
42,6,-1,-1.0,-1,-1,1,0
42,7,-1,-1.0,-1,-1,1,1
42,8,-1,-1.0,-1,-1,1,1
42,9,-1,-1.0,-1,-1,1,1
42,10,1,18.629173278808594,11,36,0,-1
42,11,1,17.348347663879395,12,33,0,-1
42,12,0,14.861603260040283,13,24,0,-1
42,13,1,15.626313209533691,14,17,0,-1
42,14,4,7.248426675796509,15,16,0,-1
42,15,-1,-1.0,-1,-1,1,1
42,16,-1,-1.0,-1,-1,1,0
42,17,1,16.759275436401367,18,23,0,-1
42,18,3,12.383405685424805,19,20,0,-1
42,19,-1,-1.0,-1,-1,1,1
42,20,2,17.41202449798584,21,22,0,-1
42,21,-1,-1.0,-1,-1,1,1
42,22,-1,-1.0,-1,-1,1,0
42,23,-1,-1.0,-1,-1,1,1
42,24,2,15.24766492843628,25,32,0,-1
42,25,0,15.662426948547363,26,27,0,-1
42,26,-1,-1.0,-1,-1,1,1
42,27,4,8.610491275787354,28,31,0,-1
42,28,1,14.473461627960205,29,30,0,-1
42,29,-1,-1.0,-1,-1,1,0
42,30,-1,-1.0,-1,-1,1,1
42,31,-1,-1.0,-1,-1,1,1
42,32,-1,-1.0,-1,-1,1,0
42,33,4,7.248426675796509,34,35,0,-1
42,34,-1,-1.0,-1,-1,1,1
42,35,-1,-1.0,-1,-1,1,0
42,36,4,7.527386903762817,37,40,0,-1
42,37,4,5.998413324356079,38,39,0,-1
42,38,-1,-1.0,-1,-1,1,0
42,39,-1,-1.0,-1,-1,1,1
42,40,-1,-1.0,-1,-1,1,0
43,0,2,3.579935669898987,1,10,0,-1
43,1,4,7.339602470397949,2,3,0,-1
43,2,-1,-1.0,-1,-1,1,1
43,3,4,7.508686780929565,4,5,0,-1
43,4,-1,-1.0,-1,-1,1,0
43,5,2,0.5,6,7,0,-1
43,6,-1,-1.0,-1,-1,1,1
43,7,4,8.570554733276367,8,9,0,-1
43,8,-1,-1.0,-1,-1,1,0
43,9,-1,-1.0,-1,-1,1,1
43,10,1,18.748934745788574,11,26,0,-1
43,11,4,7.24026894569397,12,23,0,-1
43,12,4,5.998413324356079,13,14,0,-1
43,13,-1,-1.0,-1,-1,1,0
43,14,4,6.238373279571533,15,22,0,-1
43,15,3,12.908254146575928,16,17,0,-1
43,16,-1,-1.0,-1,-1,1,1
43,17,0,13.46965217590332,18,19,0,-1
43,18,-1,-1.0,-1,-1,1,0
43,19,3,14.585848331451416,20,21,0,-1
43,20,-1,-1.0,-1,-1,1,1
43,21,-1,-1.0,-1,-1,1,1
43,22,-1,-1.0,-1,-1,1,1
43,23,2,10.319251775741577,24,25,0,-1
43,24,-1,-1.0,-1,-1,1,1
43,25,-1,-1.0,-1,-1,1,0
43,26,4,7.474366188049316,27,28,0,-1
43,27,-1,-1.0,-1,-1,1,1
43,28,-1,-1.0,-1,-1,1,0
44,0,4,7.94175124168396,1,22,0,-1
44,1,2,18.685498237609863,2,21,0,-1
44,2,4,5.942466974258423,3,4,0,-1
44,3,-1,-1.0,-1,-1,1,0
44,4,4,7.184866905212402,5,14,0,-1
44,5,4,6.2191362380981445,6,13,0,-1
44,6,0,32.556800842285156,7,12,0,-1
44,7,4,6.097993612289429,8,9,0,-1
44,8,-1,-1.0,-1,-1,1,1
44,9,3,20.12877893447876,10,11,0,-1
44,10,-1,-1.0,-1,-1,1,1
44,11,-1,-1.0,-1,-1,1,0
44,12,-1,-1.0,-1,-1,1,0
44,13,-1,-1.0,-1,-1,1,1
44,14,0,35.370779037475586,15,20,0,-1
44,15,1,1.0,16,19,0,-1
44,16,0,31.03735065460205,17,18,0,-1
44,17,-1,-1.0,-1,-1,1,1
44,18,-1,-1.0,-1,-1,1,0
44,19,-1,-1.0,-1,-1,1,1
44,20,-1,-1.0,-1,-1,1,1
44,21,-1,-1.0,-1,-1,1,1
44,22,2,9.936238527297974,23,24,0,-1
44,23,-1,-1.0,-1,-1,1,1
44,24,-1,-1.0,-1,-1,1,0
45,0,4,7.985839128494263,1,14,0,-1
45,1,4,5.942466974258423,2,3,0,-1
45,2,-1,-1.0,-1,-1,1,0
45,3,0,32.782230377197266,4,9,0,-1
45,4,2,17.951152801513672,5,8,0,-1
45,5,0,13.01835584640503,6,7,0,-1
45,6,-1,-1.0,-1,-1,1,0
45,7,-1,-1.0,-1,-1,1,1
45,8,-1,-1.0,-1,-1,1,1
45,9,3,28.231857299804688,10,13,0,-1
45,10,3,27.544092178344727,11,12,0,-1
45,11,-1,-1.0,-1,-1,1,1
45,12,-1,-1.0,-1,-1,1,0
45,13,-1,-1.0,-1,-1,1,1
45,14,0,21.674684524536133,15,16,0,-1
45,15,-1,-1.0,-1,-1,1,0
45,16,-1,-1.0,-1,-1,1,1
46,0,4,7.94175124168396,1,4,0,-1
46,1,4,5.942466974258423,2,3,0,-1
46,2,-1,-1.0,-1,-1,1,0
46,3,-1,-1.0,-1,-1,1,1
46,4,0,24.285067558288574,5,6,0,-1
46,5,-1,-1.0,-1,-1,1,0
46,6,-1,-1.0,-1,-1,1,1
47,0,4,7.985839128494263,1,14,0,-1
47,1,0,26.42076015472412,2,5,0,-1
47,2,4,5.9540088176727295,3,4,0,-1
47,3,-1,-1.0,-1,-1,1,0
47,4,-1,-1.0,-1,-1,1,1
47,5,4,5.942466974258423,6,7,0,-1
47,6,-1,-1.0,-1,-1,1,0
47,7,4,7.280166387557983,8,9,0,-1
47,8,-1,-1.0,-1,-1,1,1
47,9,3,28.144550323486328,10,11,0,-1
47,10,-1,-1.0,-1,-1,1,0
47,11,4,7.330888986587524,12,13,0,-1
47,12,-1,-1.0,-1,-1,1,0
47,13,-1,-1.0,-1,-1,1,1
47,14,3,19.413214683532715,15,16,0,-1
47,15,-1,-1.0,-1,-1,1,0
47,16,2,6.164898157119751,17,18,0,-1
47,17,-1,-1.0,-1,-1,1,1
47,18,-1,-1.0,-1,-1,1,0
48,0,1,5.222507476806641,1,18,0,-1
48,1,4,5.942466974258423,2,3,0,-1
48,2,-1,-1.0,-1,-1,1,0
48,3,0,33.748741149902344,4,17,0,-1
48,4,3,26.737560272216797,5,6,0,-1
48,5,-1,-1.0,-1,-1,1,1
48,6,4,6.086057424545288,7,8,0,-1
48,7,-1,-1.0,-1,-1,1,1
48,8,4,8.073194980621338,9,16,0,-1
48,9,4,7.123370409011841,10,13,0,-1
48,10,0,31.3505916595459,11,12,0,-1
48,11,-1,-1.0,-1,-1,1,0
48,12,-1,-1.0,-1,-1,1,1
48,13,0,32.753034591674805,14,15,0,-1
48,14,-1,-1.0,-1,-1,1,1
48,15,-1,-1.0,-1,-1,1,0
48,16,-1,-1.0,-1,-1,1,1
48,17,-1,-1.0,-1,-1,1,1
48,18,4,7.474366188049316,19,22,0,-1
48,19,4,5.998413324356079,20,21,0,-1
48,20,-1,-1.0,-1,-1,1,0
48,21,-1,-1.0,-1,-1,1,1
48,22,-1,-1.0,-1,-1,1,0
49,0,4,7.832001447677612,1,18,0,-1
49,1,0,32.569068908691406,2,13,0,-1
49,2,4,7.559794664382935,3,12,0,-1
49,3,2,19.072200775146484,4,11,0,-1
49,4,3,11.829920768737793,5,6,0,-1
49,5,-1,-1.0,-1,-1,1,0
49,6,2,17.978036880493164,7,8,0,-1
49,7,-1,-1.0,-1,-1,1,1
49,8,4,6.0091001987457275,9,10,0,-1
49,9,-1,-1.0,-1,-1,1,0
49,10,-1,-1.0,-1,-1,1,1
49,11,-1,-1.0,-1,-1,1,1
49,12,-1,-1.0,-1,-1,1,0
49,13,3,29.426756858825684,14,17,0,-1
49,14,3,28.52971839904785,15,16,0,-1
49,15,-1,-1.0,-1,-1,1,1
49,16,-1,-1.0,-1,-1,1,0
49,17,-1,-1.0,-1,-1,1,1
49,18,2,5.740899562835693,19,20,0,-1
49,19,-1,-1.0,-1,-1,1,1
49,20,-1,-1.0,-1,-1,1,0
50,0,1,4.522197008132935,1,10,0,-1
50,1,0,34.25465202331543,2,3,0,-1
50,2,-1,-1.0,-1,-1,1,1
50,3,4,7.1286940574646,4,5,0,-1
50,4,-1,-1.0,-1,-1,1,1
50,5,4,7.241404056549072,6,9,0,-1
50,6,0,35.79146957397461,7,8,0,-1
50,7,-1,-1.0,-1,-1,1,0
50,8,-1,-1.0,-1,-1,1,1
50,9,-1,-1.0,-1,-1,1,1
50,10,1,18.784598350524902,11,42,0,-1
50,11,3,12.127176284790039,12,27,0,-1
50,12,3,11.898950576782227,13,22,0,-1
50,13,3,11.498847007751465,14,17,0,-1
50,14,4,7.3333892822265625,15,16,0,-1
50,15,-1,-1.0,-1,-1,1,1
50,16,-1,-1.0,-1,-1,1,0
50,17,1,17.501696586608887,18,19,0,-1
50,18,-1,-1.0,-1,-1,1,1
50,19,4,7.213656187057495,20,21,0,-1
50,20,-1,-1.0,-1,-1,1,1
50,21,-1,-1.0,-1,-1,1,0
50,22,2,18.982234001159668,23,26,0,-1
50,23,4,7.248426675796509,24,25,0,-1
50,24,-1,-1.0,-1,-1,1,1
50,25,-1,-1.0,-1,-1,1,0
50,26,-1,-1.0,-1,-1,1,1
50,27,3,14.930300235748291,28,35,0,-1
50,28,4,7.313310623168945,29,34,0,-1
50,29,3,14.88179349899292,30,31,0,-1
50,30,-1,-1.0,-1,-1,1,1
50,31,4,6.319104909896851,32,33,0,-1
50,32,-1,-1.0,-1,-1,1,0
50,33,-1,-1.0,-1,-1,1,1
50,34,-1,-1.0,-1,-1,1,0
50,35,1,16.54253578186035,36,41,0,-1
50,36,4,7.673118352890015,37,40,0,-1
50,37,3,23.893982887268066,38,39,0,-1
50,38,-1,-1.0,-1,-1,1,1
50,39,-1,-1.0,-1,-1,1,0
50,40,-1,-1.0,-1,-1,1,0
50,41,-1,-1.0,-1,-1,1,1
50,42,4,7.323448181152344,43,46,0,-1
50,43,4,5.998413324356079,44,45,0,-1
50,44,-1,-1.0,-1,-1,1,0
50,45,-1,-1.0,-1,-1,1,1
50,46,-1,-1.0,-1,-1,1,0
51,0,3,16.203988075256348,1,4,0,-1
51,1,4,7.527386903762817,2,3,0,-1
51,2,-1,-1.0,-1,-1,1,1
51,3,-1,-1.0,-1,-1,1,0
51,4,0,33.176137924194336,5,16,0,-1
51,5,4,5.942466974258423,6,7,0,-1
51,6,-1,-1.0,-1,-1,1,0
51,7,4,7.3718650341033936,8,9,0,-1
51,8,-1,-1.0,-1,-1,1,1
51,9,0,32.34012985229492,10,15,0,-1
51,10,0,29.59946918487549,11,12,0,-1
51,11,-1,-1.0,-1,-1,1,1
51,12,3,27.582866668701172,13,14,0,-1
51,13,-1,-1.0,-1,-1,1,0
51,14,-1,-1.0,-1,-1,1,1
51,15,-1,-1.0,-1,-1,1,0
51,16,-1,-1.0,-1,-1,1,1
52,0,1,4.425874471664429,1,10,0,-1
52,1,2,0.5,2,9,0,-1
52,2,3,28.788994789123535,3,8,0,-1
52,3,0,32.35915756225586,4,7,0,-1
52,4,4,7.390679836273193,5,6,0,-1
52,5,-1,-1.0,-1,-1,1,1
52,6,-1,-1.0,-1,-1,1,0
52,7,-1,-1.0,-1,-1,1,0
52,8,-1,-1.0,-1,-1,1,1
52,9,-1,-1.0,-1,-1,1,1
52,10,1,18.737442016601562,11,24,0,-1
52,11,1,17.36055564880371,12,21,0,-1
52,12,0,14.961082458496094,13,16,0,-1
52,13,4,7.289657831192017,14,15,0,-1
52,14,-1,-1.0,-1,-1,1,1
52,15,-1,-1.0,-1,-1,1,0
52,16,3,19.679497718811035,17,18,0,-1
52,17,-1,-1.0,-1,-1,1,0
52,18,4,5.9540088176727295,19,20,0,-1
52,19,-1,-1.0,-1,-1,1,0
52,20,-1,-1.0,-1,-1,1,1
52,21,4,7.485816717147827,22,23,0,-1
52,22,-1,-1.0,-1,-1,1,1
52,23,-1,-1.0,-1,-1,1,0
52,24,4,7.521983623504639,25,26,0,-1
52,25,-1,-1.0,-1,-1,1,1
52,26,-1,-1.0,-1,-1,1,0
53,0,4,7.985839128494263,1,10,0,-1
53,1,4,5.965368747711182,2,5,0,-1
53,2,0,32.200979232788086,3,4,0,-1
53,3,-1,-1.0,-1,-1,1,0
53,4,-1,-1.0,-1,-1,1,1
53,5,4,7.867196083068848,6,7,0,-1
53,6,-1,-1.0,-1,-1,1,1
53,7,1,9.204904556274414,8,9,0,-1
53,8,-1,-1.0,-1,-1,1,1
53,9,-1,-1.0,-1,-1,1,0
53,10,3,19.188472747802734,11,12,0,-1
53,11,-1,-1.0,-1,-1,1,0
53,12,-1,-1.0,-1,-1,1,1
54,0,2,3.6427011489868164,1,8,0,-1
54,1,4,7.988673448562622,2,3,0,-1
54,2,-1,-1.0,-1,-1,1,1
54,3,0,33.49837684631348,4,7,0,-1
54,4,4,8.220718383789062,5,6,0,-1
54,5,-1,-1.0,-1,-1,1,0
54,6,-1,-1.0,-1,-1,1,1
54,7,-1,-1.0,-1,-1,1,1
54,8,3,12.444283485412598,9,16,0,-1
54,9,4,7.468962907791138,10,15,0,-1
54,10,3,12.152722835540771,11,12,0,-1
54,11,-1,-1.0,-1,-1,1,1
54,12,2,18.713583946228027,13,14,0,-1
54,13,-1,-1.0,-1,-1,1,1
54,14,-1,-1.0,-1,-1,1,0
54,15,-1,-1.0,-1,-1,1,0
54,16,3,15.023871898651123,17,20,0,-1
54,17,4,7.263921737670898,18,19,0,-1
54,18,-1,-1.0,-1,-1,1,1
54,19,-1,-1.0,-1,-1,1,0
54,20,0,15.913567066192627,21,24,0,-1
54,21,4,7.24026894569397,22,23,0,-1
54,22,-1,-1.0,-1,-1,1,1
54,23,-1,-1.0,-1,-1,1,0
54,24,3,24.11306667327881,25,30,0,-1
54,25,0,21.2041654586792,26,29,0,-1
54,26,3,16.227517127990723,27,28,0,-1
54,27,-1,-1.0,-1,-1,1,1
54,28,-1,-1.0,-1,-1,1,0
54,29,-1,-1.0,-1,-1,1,1
54,30,-1,-1.0,-1,-1,1,0
55,0,0,17.934133529663086,1,10,0,-1
55,1,3,12.461528778076172,2,5,0,-1
55,2,4,7.468962907791138,3,4,0,-1
55,3,-1,-1.0,-1,-1,1,1
55,4,-1,-1.0,-1,-1,1,0
55,5,4,7.263921737670898,6,9,0,-1
55,6,4,5.998413324356079,7,8,0,-1
55,7,-1,-1.0,-1,-1,1,0
55,8,-1,-1.0,-1,-1,1,1
55,9,-1,-1.0,-1,-1,1,0
55,10,1,4.435182571411133,11,18,0,-1
55,11,0,33.76894760131836,12,17,0,-1
55,12,3,28.7806453704834,13,14,0,-1
55,13,-1,-1.0,-1,-1,1,1
55,14,3,28.964527130126953,15,16,0,-1
55,15,-1,-1.0,-1,-1,1,0
55,16,-1,-1.0,-1,-1,1,1
55,17,-1,-1.0,-1,-1,1,1
55,18,3,24.4173002243042,19,20,0,-1
55,19,-1,-1.0,-1,-1,1,1
55,20,-1,-1.0,-1,-1,1,0
56,0,4,7.9567484855651855,1,22,0,-1
56,1,2,15.829660415649414,2,17,0,-1
56,2,2,4.5463786125183105,3,14,0,-1
56,3,3,28.996460914611816,4,13,0,-1
56,4,4,7.118791580200195,5,6,0,-1
56,5,-1,-1.0,-1,-1,1,1
56,6,0,29.409442901611328,7,8,0,-1
56,7,-1,-1.0,-1,-1,1,1
56,8,0,32.36514854431152,9,10,0,-1
56,9,-1,-1.0,-1,-1,1,0
56,10,0,33.0784912109375,11,12,0,-1
56,11,-1,-1.0,-1,-1,1,1
56,12,-1,-1.0,-1,-1,1,1
56,13,-1,-1.0,-1,-1,1,1
56,14,4,5.9540088176727295,15,16,0,-1
56,15,-1,-1.0,-1,-1,1,0
56,16,-1,-1.0,-1,-1,1,1
56,17,0,11.920909881591797,18,19,0,-1
56,18,-1,-1.0,-1,-1,1,1
56,19,2,18.941364288330078,20,21,0,-1
56,20,-1,-1.0,-1,-1,1,1
56,21,-1,-1.0,-1,-1,1,0
56,22,1,8.774095058441162,23,24,0,-1
56,23,-1,-1.0,-1,-1,1,1
56,24,-1,-1.0,-1,-1,1,0
57,0,2,4.522197008132935,1,6,0,-1
57,1,4,9.22380018234253,2,3,0,-1
57,2,-1,-1.0,-1,-1,1,1
57,3,4,9.39339017868042,4,5,0,-1
57,4,-1,-1.0,-1,-1,1,0
57,5,-1,-1.0,-1,-1,1,1
57,6,1,18.676616668701172,7,42,0,-1
57,7,2,18.521677017211914,8,27,0,-1
57,8,0,14.92335033416748,9,16,0,-1
57,9,0,13.2168550491333,10,15,0,-1
57,10,1,17.12715244293213,11,12,0,-1
57,11,-1,-1.0,-1,-1,1,0
57,12,1,18.59943389892578,13,14,0,-1
57,13,-1,-1.0,-1,-1,1,1
57,14,-1,-1.0,-1,-1,1,0
57,15,-1,-1.0,-1,-1,1,1
57,16,3,13.851216316223145,17,18,0,-1
57,17,-1,-1.0,-1,-1,1,1
57,18,3,15.156896591186523,19,24,0,-1
57,19,3,15.144227981567383,20,23,0,-1
57,20,1,14.62659502029419,21,22,0,-1
57,21,-1,-1.0,-1,-1,1,0
57,22,-1,-1.0,-1,-1,1,0
57,23,-1,-1.0,-1,-1,1,1
57,24,4,8.592766761779785,25,26,0,-1
57,25,-1,-1.0,-1,-1,1,0
57,26,-1,-1.0,-1,-1,1,1
57,27,3,11.400865077972412,28,29,0,-1
57,28,-1,-1.0,-1,-1,1,0
57,29,3,11.414140224456787,30,31,0,-1
57,30,-1,-1.0,-1,-1,1,1
57,31,1,17.334895133972168,32,35,0,-1
57,32,4,7.26520299911499,33,34,0,-1
57,33,-1,-1.0,-1,-1,1,1
57,34,-1,-1.0,-1,-1,1,0
57,35,1,18.35369300842285,36,39,0,-1
57,36,4,7.184696435928345,37,38,0,-1
57,37,-1,-1.0,-1,-1,1,1
57,38,-1,-1.0,-1,-1,1,0
57,39,4,7.274471044540405,40,41,0,-1
57,40,-1,-1.0,-1,-1,1,1
57,41,-1,-1.0,-1,-1,1,0
57,42,4,7.527386903762817,43,44,0,-1
57,43,-1,-1.0,-1,-1,1,1
57,44,-1,-1.0,-1,-1,1,0
58,0,1,4.660964012145996,1,10,0,-1
58,1,0,34.48293495178223,2,9,0,-1
58,2,0,32.429269790649414,3,4,0,-1
58,3,-1,-1.0,-1,-1,1,1
58,4,3,29.40221118927002,5,8,0,-1
58,5,4,8.349128246307373,6,7,0,-1
58,6,-1,-1.0,-1,-1,1,0
58,7,-1,-1.0,-1,-1,1,1
58,8,-1,-1.0,-1,-1,1,1
58,9,-1,-1.0,-1,-1,1,1
58,10,1,18.770465850830078,11,28,0,-1
58,11,0,12.17818546295166,12,17,0,-1
58,12,1,17.44859218597412,13,14,0,-1
58,13,-1,-1.0,-1,-1,1,1
58,14,4,7.201872110366821,15,16,0,-1
58,15,-1,-1.0,-1,-1,1,1
58,16,-1,-1.0,-1,-1,1,0
58,17,4,7.091507434844971,18,27,0,-1
58,18,2,10.301512241363525,19,20,0,-1
58,19,-1,-1.0,-1,-1,1,0
58,20,3,14.858481407165527,21,22,0,-1
58,21,-1,-1.0,-1,-1,1,1
58,22,2,15.985481262207031,23,26,0,-1
58,23,1,16.751964569091797,24,25,0,-1
58,24,-1,-1.0,-1,-1,1,1
58,25,-1,-1.0,-1,-1,1,0
58,26,-1,-1.0,-1,-1,1,0
58,27,-1,-1.0,-1,-1,1,0
58,28,4,7.527386903762817,29,32,0,-1
58,29,4,5.998413324356079,30,31,0,-1
58,30,-1,-1.0,-1,-1,1,0
58,31,-1,-1.0,-1,-1,1,1
58,32,-1,-1.0,-1,-1,1,0
59,0,4,7.860923528671265,1,10,0,-1
59,1,2,4.599836111068726,2,3,0,-1
59,2,-1,-1.0,-1,-1,1,1
59,3,3,24.691234588623047,4,9,0,-1
59,4,3,12.011892795562744,5,6,0,-1
59,5,-1,-1.0,-1,-1,1,1
59,6,4,5.998413324356079,7,8,0,-1
59,7,-1,-1.0,-1,-1,1,0
59,8,-1,-1.0,-1,-1,1,1
59,9,-1,-1.0,-1,-1,1,0
59,10,1,8.896560192108154,11,12,0,-1
59,11,-1,-1.0,-1,-1,1,1
59,12,-1,-1.0,-1,-1,1,0
